198212,      -0.077087,      -0.169646,       0.024777,     142.775833,       0.026961,       0.048065,       0.002679,       0.000000,       0.004990,       0.004363,       0.030207,       0.004685,      -0.009067,       0.364939,       0.173273,      -0.000004,       0.000000,       0.000000,      68.086441,       2.719159,      -0.144869,       0.009354,       0.044246,       0.000000,       0.000000,    1997.000000,       0.096547,      -0.017028
198301,      -0.032136,      -0.115893,       0.020871,     142.774368,       0.072897,       0.032613,       0.001726,       0.000000,       0.009023,       0.003754,       0.032278,       0.006385,       0.011687,       0.327620,       0.144720,      -0.000004,       0.000000,       0.000000,      58.062504,       2.736718,      -0.095022,       0.012778,       0.051441,       0.000000,       0.000000,    1997.000000,       0.064293,       0.019573
198302,      -0.013902,      -0.070927,       0.013367,     142.773346,       0.085881,       0.077168,       0.003995,       0.000000,       0.009951,       0.004551,       0.031722,       0.007248,       0.037913,       0.313162,       0.119231,      -0.000004,       0.000000,       0.000000,      54.285664,       2.824038,      -0.057560,       0.014502,       0.053472,       0.000000,       0.000000,    1997.000000,       0.051952,      -0.039150
198303,       0.041940,       0.061091,       0.022937,     142.772476,       0.485222,       0.286231,       0.014206,       0.000000,       0.087812,       0.005868,       0.027398,       0.007197,       0.173792,       0.250736,       0.103526,      -0.000004,       0.000000,       0.000000,      54.838657,       3.194052,       0.084028,       0.093680,       0.128275,       0.000000,       0.000000,    1997.000000,       0.049301,      -0.062613
198304,       0.071320,       0.100654,      -0.099179,     142.774063,       1.033720,       0.828585,       0.037571,       0.000000,       0.177368,       0.003331,       0.022402,       0.003407,       0.062316,       0.306406,       0.125294,      -0.000004,       0.000000,       0.000000,      64.314980,       3.250811,       0.001476,       0.180699,       0.206507,       0.000000,       0.000000,    1997.000000,       0.031701,      -0.034550
198305,       0.174300,       0.364619,      -0.129784,     142.785385,       2.179152,       1.454261,       0.064374,       0.000000,       0.468138,       0.000548,       0.014151,       0.000631,       0.262740,       0.196332,       0.217739,      -0.000004,       0.000015,       0.000000,      94.575119,       3.096063,       0.234835,       0.468686,       0.483468,       0.000000,       0.000000,    1997.000000,       0.012575,      -0.005988
198306,       0.003607,      -0.188063,       0.145695,     142.784515,       2.192100,       1.843007,       0.073350,       0.000000,       0.347064,       0.000562,       0.011885,       0.000436,       0.000982,       0.276061,       0.343999,      -0.000004,       0.000006,       0.000000,     103.496056,       2.709081,      -0.042368,       0.347626,       0.359947,       0.000000,       0.000000,    1997.000000,       0.030467,       0.001046
198307,       0.147136,       0.055538,       0.160668,     142.770554,       2.709237,       1.955834,       0.073522,       0.000000,       0.431552,       0.013772,       0.014799,      -0.002749,       0.324483,       0.459274,       0.256827,      -0.000004,       0.000006,       0.000000,     115.111023,       2.567986,       0.216207,       0.445324,       0.457375,       0.000000,       0.000000,    1997.000000,       0.082454,      -0.002635
198308,       0.058747,       0.072896,       0.018354,     142.766068,       2.449256,       1.833859,       0.074483,       0.000000,       0.412949,       0.000668,       0.017222,       0.000134,       0.205453,       0.553895,       0.362911,      -0.000004,       0.000013,       0.000000,     143.321472,       2.723261,       0.091250,       0.413617,       0.430972,       0.000000,       0.000000,    1997.000000,       0.096180,      -0.003008
198309,       0.067497,       0.574200,       0.448918,     142.753922,       3.116225,       1.300154,       0.059563,       0.000000,       0.673349,       0.004637,       0.018052,      -0.003464,       1.152501,       0.563615,       0.590584,      -0.000004,       0.000000,       0.000000,     165.846573,       3.375866,       1.023118,       0.677985,       0.692573,       0.000000,       0.000000,    1997.000000,       0.110158,      -0.009777
198310,      -0.147542,      -0.367926,       1.023581,     142.693283,       1.858742,       0.693245,       0.031144,       0.000000,       0.279636,       0.014081,       0.047449,      -0.006344,       0.888447,       1.043205,       0.573169,      -0.000004,       0.000000,       0.000000,     145.775467,       3.059558,       0.655656,       0.293717,       0.334821,       0.000000,       0.000000,    1997.000000,       0.177605,      -0.002587
198311,      -0.176541,      -0.652647,       0.325246,     142.645813,       0.178902,       0.286160,       0.011936,       0.000000,       0.011708,       0.004772,       0.042859,       0.002302,      -0.082012,       0.754677,       0.329165,      -0.000004,       0.000000,       0.000000,     111.153481,       2.840827,      -0.327401,       0.016480,       0.061641,       0.000000,       0.000000,    1997.000000,       0.195455,      -0.036954
198312,      -0.128100,      -0.299585,       0.060475,     142.634720,       0.026293,       0.062315,       0.002807,       0.000000,       0.000497,       0.004948,       0.036790,       0.005285,      -0.036216,       0.428621,       0.232195,      -0.000004,       0.000000,       0.000000,      84.226608,       2.768928,      -0.239110,       0.005445,       0.047520,       0.000000,       0.000000,    1997.000000,       0.155871,      -0.000302
198401,      -0.072470,      -0.177420,       0.019728,     142.632538,       0.068418,       0.032737,       0.001552,       0.000000,       0.000284,       0.004648,       0.039659,       0.006401,      -0.003469,       0.348167,       0.190350,      -0.000004,       0.000000,       0.000000,      66.034653,       2.772821,      -0.157691,       0.004931,       0.050991,       0.000000,       0.000000,    1997.000000,       0.103515,       0.038866
198402,      -0.027230,      -0.120682,       0.016303,     142.631454,       0.066978,       0.066049,       0.003528,       0.000000,       0.016477,       0.004796,       0.038946,       0.005691,       0.022647,       0.395603,       0.148621,      -0.000004,       0.000000,       0.000000,      58.096359,       2.928029,      -0.104379,       0.021273,       0.065910,       0.000000,       0.000000,    1997.000000,       0.077592,      -0.038195
198403,      -0.011937,      -0.158560,      -0.080660,     142.633286,       0.173255,       0.323841,       0.015485,       0.000000,       0.033826,       0.003023,       0.034848,       0.003936,      -0.125090,       0.452030,       0.119631,      -0.000004,       0.000000,       0.000000,      54.164154,       3.204790,      -0.239220,       0.036850,       0.075633,       0.000000,       0.000000,    1997.000000,       0.072324,      -0.059324
198404,      -0.034153,       0.015843,      -0.256775,     142.645126,       0.661873,       0.819314,       0.034157,       0.000000,       0.050300,       0.000615,       0.025183,       0.000648,      -0.190109,       0.275444,       0.102018,      -0.000004,       0.000025,       0.000000,      52.138103,       2.802272,      -0.240932,       0.050915,       0.076746,       0.000000,       0.000000,    1997.000000,       0.024378,      -0.017633
198405,       0.137285,       0.310317,      -0.035445,     142.656921,       2.023665,       1.450366,       0.057241,       0.000000,       0.284167,       0.000180,       0.013459,       0.000335,       0.293067,       0.243049,       0.108116,      -0.000004,       0.000000,       0.000000,      64.796959,       2.798846,       0.274871,       0.284347,       0.298141,       0.000000,       0.000000,    1997.000000,       0.004220,      -0.003936
198406,       0.344886,       0.263124,       0.064114,     142.658524,       2.926738,       1.964814,       0.081867,       0.000000,       0.608076,       0.000834,       0.006092,      -0.000448,       0.355157,       0.242209,       0.175846,      -0.000004,       0.000065,       0.000000,     103.097084,       2.998134,       0.327239,       0.608911,       0.614554,       0.000000,       0.000000,    1997.000000,       0.021440,      -0.001307
198407,       0.242266,       0.133531,       0.307256,     142.638474,       3.415323,       2.151033,       0.090774,       0.000000,       0.711354,       0.007913,       0.009149,      -0.004078,       0.556154,       0.509738,       0.394536,      -0.000004,       0.000011,       0.000000,     173.376022,       3.014085,       0.440787,       0.719267,       0.724339,       0.000000,       0.000000,    1997.000000,       0.102381,      -0.003220
198408,       0.014153,       0.169665,      -0.000753,     142.630280,       2.868614,       2.038127,       0.086098,       0.000000,       0.508539,       0.000823,       0.011997,      -0.000371,       0.327783,       0.556398,       0.713053,      -0.000004,       0.000059,       0.000000,     201.119217,       3.083527,       0.168912,       0.509362,       0.520988,       0.000000,       0.000000,    1997.000000,       0.146422,      -0.005836
198409,      -0.224311,       0.192287,       0.824978,     142.605927,       2.765423,       1.205221,       0.052497,       0.000000,       0.383048,       0.005783,       0.027311,       0.000069,       1.182108,       0.722169,       0.564987,       0.000000,       0.000000,       0.000000,     173.344498,       3.046196,       1.017264,       0.388831,       0.416211,       0.000000,       0.000000,    1997.000000,       0.131678,      -0.004956
198410,      -0.282413,      -0.807482,       0.446972,     142.549194,       0.591794,       0.702949,       0.028853,       0.000000,       0.040496,       0.003707,       0.046695,       0.000852,      -0.149362,       0.755112,       0.503067,       0.000000,       0.000000,       0.000000,     114.020248,       2.609013,      -0.360509,       0.044204,       0.091751,       0.000000,       0.000000,    1997.000000,       0.159893,      -0.002290
198411,      -0.126833,      -0.300596,       0.121703,     142.534454,       0.232726,       0.219781,       0.008755,       0.000000,       0.025562,       0.002704,       0.037145,       0.001585,       0.017380,       0.523127,       0.262511,       0.000000,       0.000000,       0.000000,      77.657875,       2.488483,      -0.178894,       0.028267,       0.066997,       0.000000,       0.000000,    1997.000000,       0.154840,      -0.029997
198412,      -0.071374,      -0.175104,       0.052837,     142.529236,       0.232972,       0.048286,       0.002533,       0.000000,       0.003560,       0.003816,       0.039552,       0.003135,       0.036733,       0.380672,       0.186614,       0.000000,       0.000000,       0.000000,      59.660542,       2.652672,      -0.122266,       0.007376,       0.050063,       0.000000,       0.000000,    1997.000000,       0.112496,       0.144392
198501,      -0.027269,      -0.067938,       0.045695,     142.525909,       0.063668,       0.036336,       0.002236,       0.000000,       0.011452,       0.003431,       0.039979,       0.003214,       0.113586,       0.353833,       0.145263,       0.000000,       0.000000,       0.000000,      51.284630,       3.055534,      -0.022243,       0.014882,       0.058076,       0.000000,       0.000000,    1997.000000,       0.089206,      -0.097707
